 4.73151259e+03  4.73151259e+03  0.00000000e+00  4.73151259e+03  9.99997790e-01 -1.48644523e-03  4.73151259e+03 -4.41904864e-09 -2.97289047e-06  4.73151259e+03  9.99997790e-01 -1.48644523e-03 
 5.01187234e+03  5.01187234e+03  0.00000000e+00  5.01187234e+03  9.99997521e-01 -1.57452223e-03  5.01187234e+03 -4.95825278e-09 -3.14904446e-06  5.01187234e+03  9.99997521e-01 -1.57452223e-03 
 5.30884444e+03  5.30884444e+03  0.00000000e+00  5.30884444e+03  9.99997218e-01 -1.66781803e-03  5.30884444e+03 -5.56324944e-09 -3.33563606e-06  5.30884444e+03  9.99997218e-01 -1.66781803e-03 
 5.62341325e+03  5.62341325e+03  0.00000000e+00  5.62341325e+03  9.99996879e-01 -1.76664186e-03  5.62341325e+03 -6.24206642e-09 -3.53328372e-06  5.62341325e+03  9.99996879e-01 -1.76664186e-03 
 5.95662144e+03  5.95662144e+03  0.00000000e+00  5.95662144e+03  9.99996498e-01 -1.87132126e-03  5.95662144e+03 -7.00371105e-09 -3.74264252e-06  5.95662144e+03  9.99996498e-01 -1.87132126e-03 
 6.30957344e+03  6.30957344e+03  0.00000000e+00  6.30957344e+03  9.99996071e-01 -1.98220317e-03  6.30957344e+03 -7.85828969e-09 -3.96440634e-06  6.30957344e+03  9.99996071e-01 -1.98220317e-03 
 6.68343918e+03  6.68343918e+03  0.00000000e+00  6.68343918e+03  9.99995591e-01 -2.09965508e-03  6.68343918e+03 -8.81714182e-09 -4.19931017e-06  6.68343918e+03  9.99995591e-01 -2.09965508e-03 
 7.07945784e+03  7.07945784e+03  0.00000000e+00  7.07945784e+03  9.99995054e-01 -2.22406627e-03  7.07945784e+03 -9.89299052e-09 -4.44813255e-06  7.07945784e+03  9.99995054e-01 -2.22406627e-03 
 7.49894209e+03  7.49894209e+03  0.00000000e+00  7.49894209e+03  9.99994450e-01 -2.35584906e-03  7.49894209e+03 -1.11001112e-08 -4.71169813e-06  7.49894209e+03  9.99994450e-01 -2.35584906e-03 
 7.94328235e+03  7.94328235e+03  0.00000000e+00  7.94328235e+03  9.99993773e-01 -2.49544021e-03  7.94328235e+03 -1.24545212e-08 -4.99088041e-06  7.94328235e+03  9.99993773e-01 -2.49544021e-03 
 8.41395142e+03  8.41395142e+03  0.00000000e+00  8.41395142e+03  9.99993013e-01 -2.64330233e-03  8.41395142e+03 -1.39741920e-08 -5.28660465e-06  8.41395142e+03  9.99993013e-01 -2.64330233e-03 
 8.91250938e+03  8.91250938e+03  0.00000000e+00  8.91250938e+03  9.99992160e-01 -2.79992545e-03  8.91250938e+03 -1.56792880e-08 -5.59985090e-06  8.91250938e+03  9.99992160e-01 -2.79992545e-03 
 9.44060876e+03  9.44060876e+03  0.00000000e+00  9.44060876e+03  9.99991204e-01 -2.96582863e-03  9.44060876e+03 -1.75924336e-08 -5.93165725e-06  9.44060876e+03  9.99991204e-01 -2.96582863e-03 
 1.00000000e+04  1.00000000e+04  0.00000000e+00  1.00000000e+04  9.99990130e-01 -3.14156165e-03  1.00000000e+04 -1.97390140e-08 -6.28312330e-06  1.00000000e+04  9.99990130e-01 -3.14156165e-03 
 1.05925373e+04  1.05925373e+04  0.00000000e+00  1.05925373e+04  9.99988926e-01 -3.32770687e-03  1.05925373e+04 -2.21475113e-08 -6.65541374e-06  1.05925373e+04  9.99988926e-01 -3.32770687e-03 
